37664,38767
23944,27646
13790,15802
14294,20405
16646,24534
21580,22733
28013,31103
14140,15891
15679,23220
28148,33098
18354,32014
17796,29804
12491,16763
27869,36237
12027,21198
13260,21141
15560,19094
26985,34363
15845,18912
19502,23991
37426,39760
12310,14755
13286,24102
16178,18583
8243,11217
12783,19646
11641,19178
19581,22074
8761,12299
28713,33224
18105,25832
9888,11894
14902,16999
22802,25186
3456,5796
26911,28743
17527,26282
8326,16234
9526,10565
11754,17747
4627,8445
7143,8438
6428,10681
21922,23843
15381,20681
25771,26884
22547,25317
36385,37558
14755,22220
8469,9483
24347,29775
17225,19196
8865,11692
27128,36972
5640,8238
33384,36497
9423,10875
4782,8373
26342,27492
24849,27127
19346,22189
20384,22287
8425,10159
8141,12190
14042,17931
13807,15654
18311,24043
8967,16134
5736,10582
14927,16151
5914,7581
9512,12979
23863,27817
17209,25248
12881,15924
30402,32945
2080,4034
7769,14831
19756,23826
20426,22711
19794,31448
16640,29973
5394,12728
22015,23652
19419,24743
29364,30617
16461,21476
20196,22270
4960,6086
15082,18803
16388,22078
31070,33860
17113,21306
16068,25866
27030,31556
15448,25468
20287,22853
20404,22392
25540,26549
1093,4533
14063,25668
13744,15450
21686,23364
22651,25866
26848,34239
22331,24138
27612,29621
31838,34830
8657,9815
24080,28117
26876,32191
29197,30866
26689,29884
11596,14023
19602,26056
9110,15756
8800,10906
20314,21467
18549,25180
17599,19305
14447,17315
9345,15168
15678,25242
8763,12828
22917,24987
9622,11168
9667,17651
16605,20846
14513,20998
13635,20726
10072,12116
24372,32304
18276,22340
36346,37992
21974,25675
11118,12871
21212,23428
9770,11052
11648,12707
11852,15283
10739,11756
19772,24685
23503,26144
21775,25133
5524,8200
13201,25172
22020,23741
21053,22228
13703,17287
4913,7884
9793,13661
22755,26260
39130,43333
4902,5970
9548,13450
20284,22362
1306,4265
17503,29282
21275,23113
14900,23253
14932,19212
29008,31698
19909,22161
10631,13644
15119,26286
4624,8148
696,3245
5225,9189
18389,22394
14026,19058
14325,19200
13387,16570
17638,22657
17861,22381
21178,25378
13167,20434
15087,21123
4086,5223
39011,42651
22905,29231
12257,13495
10465,15863
16126,20412
23443,29774
13024,16112
12576,15493
13003,16352
20761,28079
8518,11635
10244,13773
6442,8810
17762,19028
18306,20596
24168,32159
15956,30759
6273,10191
12404,14164
11468,13896
5780,7726
21558,26005
9194,14295
7032,9997
23232,28806
10436,14045
12729,18500
8442,10564
9246,16989
29324,31831
23037,24923
13767,15652
13735,21446
8472,13012
4839,6301
33245,36049
17806,21937
10787,11940
14181,29192
16556,26417
27440,34292
24187,31788
14704,21828
14613,17615
11374,14217
28973,35449
20795,23684
15722,20560
18824,21247
21369,24946
26185,29251
9156,19001
26521,29386
7830,10746
19749,24856
15342,19340
14127,17573
21012,23590
12759,19720
20803,22096
19124,25475
8830,18814
12197,25785
11196,19541
25878,28824
23452,29452
17323,24809
16434,21754
18189,25714
9925,15677
13000,17977
3103,4740
12758,19077
11133,14186
17044,24928
31469,41243
21851,28794
25918,33452
17831,25644
16458,26938
36294,39404
7341,14415
9742,13175
12048,13191
14957,19373
15864,19439
18950,24617
18132,21117
8792,10587
19616,23102
3897,5128
31856,38464
15790,20981
18529,25198
12006,20086
13135,15321
11047,15978
12103,16329
19219,24444
11286,16071
13314,19273
17035,24679
326,1417
12094,14545
31450,36230
11777,17728
23196,25938
7861,10038
16268,25646
8144,11162
14558,19266
20511,21746
293,2394
20710,24184
22817,24112
25298,26927
7165,11558
24765,32120
15344,30737
15654,19486
14669,20216
13851,23365
9194,11906
10883,13139
4795,11001
11647,18455
14923,19458
28866,39288
