55871,57459
55742,57286
55649,57553
55632,57377
55688,57270
55635,57296
55631,57720
55592,57364
55612,57355
55205,56249
55142,57348
55154,56225
55132,57383
55076,56297
55041,57239
54935,57751
54902,57345
54886,56490
54937,56307
54844,57399
54714,56311
54745,57260
54689,56287
54615,57646
54582,56305
54513,57337
54519,56299
54523,56688
54544,56242
54152,57564
53990,56190
54011,57365
53867,55642
53871,56503
53918,55350
53916,56314
53803,54928
53781,56478
53750,56242
53747,57370
53790,56527
53745,56187
53694,56370
53613,55335
53564,55052
53600,55263
53581,54945
53455,57260
53045,56511
53041,55387
53034,55543
53044,54060
53034,56298
52865,55208
52795,54320
52826,55120
52703,56243
52730,56413
52716,54208
52677,55292
52609,56945
52546,56230
52497,56441
52517,54356
52399,55294
52307,54318
52337,55222
52305,57247
52277,54741
52259,55141
51848,56421
51761,54299
51776,56535
51746,54215
51730,53689
51716,54253
51665,52741
51655,55407
51659,55246
51564,52691
51592,56218
51542,57525
51487,52567
51539,52639
51488,52566
51517,54204
51464,53280
51376,52703
51407,55437
51331,52575
51353,57418
51302,52810
51352,52538
51340,55296
51313,53066
51327,56295
51321,53080
51290,54412
51276,55301
51295,55483
51300,52548
51301,56255
51288,52666
51321,54263
51213,52961
51234,57438
50924,52479
50758,55218
50777,52692
50666,56300
50723,52062
50679,53999
50681,52119
50688,54995
50687,52290
50629,57546
50635,52750
50628,54309
50500,53259
50485,52442
50529,56642
50540,53092
50442,52054
50377,55434
50289,51459
50289,53156
50289,56251
50319,52636
50245,52103
50249,52276
50300,52291
50294,54088
50249,54300
50261,56281
50296,54209
50252,55032
50264,51413
50264,51419
50162,51913
50168,57362
50167,52234
50192,52541
50136,52953
49826,57518
49663,52834
49708,50918
49641,53003
49604,50794
49658,54215
49609,55367
49495,53082
49455,50504
49374,53087
49401,55493
49300,56247
49323,55254
49339,50777
49293,53073
49290,52504
49251,54410
49283,51995
49287,53183
49301,54434
49248,52846
49292,50299
49246,51797
49263,51311
49184,51074
49203,50919
49199,51256
49222,56362
49202,51092
49183,56525
49186,50310
49172,52453
49035,53204
49033,52217
49042,50748
49089,57543
49077,51751
49041,55247
49032,51973
49032,52259
49044,53190
49089,50050
49031,50318
48993,52165
48998,53107
48972,52098
48982,53218
49010,50046
48862,52014
48804,50410
48803,50943
48789,52373
48673,53591
48596,50299
48619,52359
48592,50669
48615,56236
48578,52967
48588,51006
48583,50717
48565,51286
48522,51637
48491,50050
48464,54248
48484,53179
48520,52689
