50666,57939
39963,57786
51330,57677
45078,57637
45619,57614
42368,57654
49288,57625
44288,57588
50774,57615
40666,57516
42548,57497
44976,57513
42409,57534
55637,57502
47351,57499
49599,57457
40438,57426
40151,57429
48553,57446
52626,57444
49614,57451
51307,57422
54760,57392
42198,57411
43733,57369
55147,57373
54557,57364
45968,57408
39600,57380
41704,57330
41457,57371
44933,57367
49655,57379
50727,57339
48515,57315
50270,57315
55208,57354
39741,57357
50434,57373
54652,57375
47533,57323
49478,57328
44878,57330
43877,57276
50348,57298
48306,57238
48593,57248
41299,57243
51303,57299
50683,57278
55118,57264
44006,57238
50960,57244
39442,57294
43977,57242
47456,57244
48628,57278
48194,57284
40529,56929
40944,56658
49221,56641
47283,56584
41755,56577
43869,56536
44876,56531
39184,56518
49067,56500
48004,56534
42960,56491
44406,56535
47519,56488
38599,56535
44330,56508
49298,56455
47515,56450
43446,56438
54591,56422
39377,56418
50549,56424
51637,56470
40236,56395
47682,56348
40417,56382
53604,56402
50309,56359
40731,56345
38533,56346
51326,56318
43059,56287
44920,56287
44322,56289
54754,56298
50490,56284
38746,56325
39609,56317
43347,56285
46052,56308
40954,56328
39142,56320
54571,56296
50751,56241
40564,56246
42224,56273
38766,56254
42150,56236
49690,56232
44948,56222
43863,56224
48420,56217
45337,56281
38598,56265
43410,56251
41765,56257
51483,56241
51346,56223
49622,56247
52228,56238
43108,56246
45440,56249
53700,56198
43906,56169
55043,56189
41990,55883
48356,55649
39246,55631
40888,55497
49815,55533
44373,55523
40058,55466
46884,55499
39463,55498
43144,55490
38101,55518
41965,55509
46916,55424
52826,55425
43706,55431
41253,55427
38855,55439
51737,55409
46495,55407
47599,55347
48229,55373
37999,55377
42233,55327
48818,55329
40154,55345
38863,55273
42739,55318
49677,55271
42103,55282
44444,55314
41275,55312
48263,55314
43502,55296
42270,55260
38913,55271
42384,55272
49002,55280
40235,55248
41107,55194
48861,55216
46215,55216
39218,55198
43827,55199
50128,55231
